,data,30,60,90,180,360,1800,3600,10800
1181,2020-04-27,-9.84,-4.27,-15.38,-6.85,0.99,1.9,2.59,3.74
1182,2020-04-28,28.66,-4.27,10.4,-6.85,4.07,2.55,2.92,3.98
1183,2020-04-29,44.58,-4.27,15.74,8.7,4.07,2.79,3.02,4.0
1184,2020-04-30,44.58,-1.01,-0.22,0.68,4.07,1.89,2.44,3.58
1185,2020-05-01,44.58,-1.01,-0.22,0.68,4.07,1.89,2.44,3.58
1186,2020-05-02,44.58,-1.01,-0.22,0.68,4.07,1.89,2.44,3.58
1187,2020-05-03,44.58,-1.01,-0.22,0.68,4.07,1.89,2.44,3.58
1188,2020-05-04,-24.18,-11.55,-0.22,0.68,-0.53,1.37,2.05,3.58
1189,2020-05-05,2.05,-11.55,1.4,0.68,1.58,1.77,2.25,3.34
1190,2020-05-06,-29.63,-11.55,-9.1,0.68,1.58,1.28,1.96,3.21
1191,2020-05-07,-29.63,-16.22,-10.34,-4.37,1.58,1.27,1.91,3.16
1192,2020-05-08,-29.63,10.2,7.33,4.51,3.26,1.27,2.49,3.45
1193,2020-05-09,-29.63,10.2,7.33,4.51,3.26,1.27,2.49,3.45
1194,2020-05-10,-29.63,10.2,7.33,4.51,3.26,1.27,2.49,3.45
1195,2020-05-11,-11.77,-5.26,7.33,4.51,0.62,1.71,2.14,3.45
1196,2020-05-12,-11.77,-5.26,-4.42,4.51,0.33,1.65,2.15,3.36
1197,2020-05-13,-30.45,-5.26,-9.15,-3.67,0.33,1.48,2.05,3.37
1198,2020-05-14,-30.45,0.8,1.11,1.52,0.33,1.48,2.32,3.46
1199,2020-05-15,-30.45,11.06,7.9,4.86,3.43,1.48,2.47,3.53
1200,2020-05-16,-30.45,11.06,7.9,4.86,3.43,1.48,2.47,3.53
1201,2020-05-17,-30.45,11.06,7.9,4.86,3.43,1.48,2.47,3.53
1202,2020-05-18,22.52,11.99,7.9,4.86,3.56,2.33,2.55,3.53
1203,2020-05-19,3.47,11.99,2.12,4.86,1.98,2.05,2.43,3.58
1204,2020-05-20,9.05,11.99,3.96,2.83,1.98,2.17,2.53,3.64
1205,2020-05-21,9.05,15.18,10.63,6.17,1.98,2.62,2.82,3.88
1206,2020-05-22,9.05,3.44,2.78,2.24,2.08,2.62,2.58,3.7
1207,2020-05-23,9.05,3.44,2.78,2.24,2.08,2.62,2.58,3.7
1208,2020-05-24,9.05,3.44,2.78,2.24,2.08,2.62,2.58,3.7
1209,2020-05-25,27.64,14.46,2.78,2.24,3.86,2.59,2.86,3.7
1210,2020-05-26,30.61,14.46,11.08,2.24,4.11,2.6,2.9,3.92
1211,2020-05-27,21.13,14.46,7.83,4.64,4.11,2.6,2.78,3.9
1212,2020-05-28,21.13,-4.8,-2.79,-0.65,4.11,1.81,2.48,3.74
1213,2020-05-29,21.13,-3.08,-1.63,-0.07,0.92,1.81,2.54,3.74
1214,2020-05-30,21.13,-3.08,-1.63,-0.07,0.92,1.81,2.54,3.74
1215,2020-05-31,21.13,-3.08,-1.63,-0.07,0.92,1.81,2.54,3.74
1216,2020-06-01,7.31,4.29,-1.63,-0.07,2.14,2.12,2.67,3.74
1217,2020-06-02,33.83,4.29,12.08,-0.07,4.27,2.46,2.77,3.75
1218,2020-06-03,41.79,4.29,14.7,8.04,4.27,2.61,2.9,3.9
1219,2020-06-04,41.79,-5.62,-3.36,-1.01,4.27,1.6,2.34,3.57
1220,2020-06-05,41.79,17.33,11.98,6.69,4.21,1.6,2.85,3.81
1221,2020-06-06,41.79,17.33,11.98,6.69,4.21,1.6,2.85,3.81
1222,2020-06-07,41.79,17.33,11.98,6.69,4.21,1.6,2.85,3.81
1223,2020-06-08,24.96,13.07,11.98,6.69,4.21,2.25,2.7,3.81
1224,2020-06-09,8.7,13.07,11.98,6.69,2.09,1.83,2.43,3.47
1225,2020-06-10,-8.73,13.07,-2.17,-0.37,2.09,1.47,2.43,3.34
1226,2020-06-11,-8.73,13.07,-2.17,-0.37,2.09,1.47,2.43,3.34
1227,2020-06-12,-8.73,-21.33,-13.85,-6.29,-2.51,1.47,1.91,3.25
1228,2020-06-13,-8.73,-21.33,-13.85,-6.29,-2.51,1.47,1.91,3.25
1229,2020-06-14,-8.73,-21.33,-13.85,-6.29,-2.51,1.47,1.91,3.25
1230,2020-06-15,-20.63,-9.78,-13.85,-6.29,-0.56,1.21,2.04,3.25
1231,2020-06-16,-1.89,-9.78,0.05,-6.29,1.01,1.53,2.2,3.26
1232,2020-06-17,-27.03,-9.78,-8.38,-3.62,1.01,1.02,1.91,3.09
1233,2020-06-18,-27.03,-12.05,-7.68,-3.21,1.01,1.09,1.94,3.13
1234,2020-06-19,-27.03,6.45,4.66,2.96,2.16,1.09,2.27,3.26
1235,2020-06-20,-27.03,6.45,4.66,2.96,2.16,1.09,2.27,3.26
1236,2020-06-21,-27.03,6.45,4.66,2.96,2.16,1.09,2.27,3.26
1237,2020-06-22,20.41,10.76,4.66,2.96,2.9,1.82,2.31,3.26
1238,2020-06-23,19.68,10.76,7.25,2.96,2.75,1.75,2.24,3.2
1239,2020-06-24,-32.56,10.76,-10.21,-4.55,2.75,0.79,1.65,2.85
1240,2020-06-25,-32.56,-9.13,-5.76,-2.34,2.75,1.06,1.84,2.99
1241,2020-06-26,-32.56,-13.34,-8.61,-3.79,-1.34,1.06,1.74,2.88
1242,2020-06-27,-32.56,-13.34,-8.61,-3.79,-1.34,1.06,1.74,2.88
1243,2020-06-28,-32.56,-13.34,-8.61,-3.79,-1.34,1.06,1.74,2.88
1244,2020-06-29,6.75,3.86,-8.61,-3.79,1.59,1.53,2.1,2.88
1245,2020-06-30,1.89,3.86,1.46,-3.79,1.24,1.41,2.04,3.07
1246,2020-07-01,33.85,3.86,11.96,6.52,1.24,1.96,2.33,3.18
1247,2020-07-02,33.85,1.22,1.11,1.1,1.24,1.44,1.99,3.01
1248,2020-07-03,33.85,-0.19,0.18,0.67,0.95,1.44,1.97,3.0
1249,2020-07-04,33.85,-0.19,0.18,0.67,0.95,1.44,1.97,3.0
1250,2020-07-05,33.85,-0.19,0.18,0.67,0.95,1.44,1.97,3.0
1251,2020-07-06,-2.94,-1.06,0.18,0.67,0.8,1.39,1.96,3.0
1252,2020-07-07,-12.58,-1.06,-3.59,0.67,0.03,1.27,1.9,3.0
1253,2020-07-08,-2.43,-1.06,-0.17,0.51,0.03,1.46,2.03,3.07
1254,2020-07-09,-2.43,-1.06,-0.15,0.51,0.03,1.37,1.97,3.0
1255,2020-07-10,-2.43,-1.82,-0.86,0.14,0.67,1.37,1.92,2.94
1256,2020-07-11,-2.43,-1.82,-0.86,0.14,0.67,1.37,1.92,2.94
1257,2020-07-12,-2.43,-1.82,-0.86,0.14,0.67,1.37,1.92,2.94
1258,2020-07-13,-2.18,-0.64,-0.86,0.14,0.84,1.35,1.92,2.94
1259,2020-07-14,3.76,-0.64,-0.86,0.14,1.3,1.4,1.92,2.93
1260,2020-07-15,13.51,-0.64,5.08,3.08,1.3,1.4,2.04,3.0
1261,2020-07-16,13.51,4.2,3.11,2.08,1.3,1.45,1.91,2.94
1262,2020-07-17,13.51,-2.14,-1.12,-0.07,0.5,1.45,1.77,2.8
1263,2020-07-18,13.51,-2.14,-1.12,-0.07,0.5,1.45,1.77,2.8
1264,2020-07-19,13.51,-2.14,-1.12,-0.07,0.5,1.45,1.77,2.8
1265,2020-07-20,4.84,2.84,-1.12,-0.07,1.35,1.39,1.87,2.8
1266,2020-07-21,44.94,2.84,15.59,-0.07,4.74,2.08,2.23,3.02
1267,2020-07-22,30.48,2.84,10.77,5.92,4.74,1.82,2.09,2.99
1268,2020-07-23,30.48,-8.13,-5.1,-2.04,4.74,0.98,1.62,2.7
1269,2020-07-24,30.48,-2.18,-1.14,-0.06,0.5,0.98,1.71,2.72
1270,2020-07-25,30.48,-2.18,-1.14,-0.06,0.5,0.98,1.71,2.72
1271,2020-07-26,30.48,-2.18,-1.14,-0.06,0.5,0.98,1.71,2.72
1272,2020-07-27,12.99,6.92,-1.14,-0.06,1.98,1.51,1.93,2.72
1273,2020-07-28,12.28,6.92,4.65,-0.06,1.89,1.47,1.93,2.72
1274,2020-07-29,6.84,6.92,2.81,1.86,1.89,1.4,1.9,2.72
1275,2020-07-30,6.84,-0.46,-0.02,0.43,1.89,1.25,1.82,2.9
1276,2020-07-31,6.84,-2.72,-1.51,-0.28,0.4,1.25,1.75,2.77
1277,2020-08-01,6.84,-2.72,-1.51,-0.28,0.4,1.25,1.75,2.77
1278,2020-08-02,6.84,-2.72,-1.51,-0.28,0.4,1.25,1.75,2.77
1279,2020-08-03,-25.64,-12.45,-1.51,-0.28,-1.22,0.82,1.59,2.77
1280,2020-08-04,0.51,-12.45,-1.51,-0.28,1.0,1.29,1.85,2.87
1281,2020-08-05,8.53,-12.45,3.39,2.2,1.0,1.4,1.85,2.8
1282,2020-08-06,8.53,-7.74,-4.88,-1.93,1.0,0.97,1.57,2.63
1283,2020-08-07,8.53,-8.06,-5.08,-2.03,-0.49,0.97,1.54,2.64
1284,2020-08-08,8.53,-8.06,-5.08,-2.03,-0.49,0.97,1.54,2.64
1285,2020-08-09,8.53,-8.06,-5.08,-2.03,-0.49,0.97,1.54,2.64
1286,2020-08-10,-6.63,-2.89,-5.08,-2.03,0.37,1.14,1.64,2.64
1287,2020-08-11,-0.08,-2.89,0.53,-2.03,0.93,1.28,1.73,2.72
1288,2020-08-12,-5.76,-2.89,-1.35,-0.11,0.93,1.24,1.74,2.81
1289,2020-08-13,-5.76,-2.89,6.91,4.02,0.93,1.66,1.99,2.88
1290,2020-08-14,-5.76,-4.6,-2.74,-0.81,0.21,1.66,1.73,2.81
1291,2020-08-15,-5.76,-4.6,-2.74,-0.81,0.21,1.66,1.73,2.81
1292,2020-08-16,-5.76,-4.6,-2.74,-0.81,0.21,1.66,1.73,2.81
1293,2020-08-17,-26.49,-12.77,-2.74,-0.81,-1.1,0.93,1.58,2.81
1294,2020-08-18,-4.78,-12.77,-0.96,-0.81,0.73,1.31,1.79,2.82
1295,2020-08-19,-11.23,-12.77,-3.12,-0.81,0.73,1.19,1.71,2.78
1296,2020-08-20,-11.23,-7.07,-4.39,-0.81,0.73,1.14,1.68,2.76
1297,2020-08-21,-11.23,5.67,4.11,2.65,2.04,1.14,1.91,2.87
1298,2020-08-22,-11.23,5.67,4.11,2.65,2.04,1.14,1.91,2.87
1299,2020-08-23,-11.23,5.67,4.11,2.65,2.04,1.14,1.91,2.87
1300,2020-08-24,3.12,2.06,4.11,2.65,1.46,1.53,1.9,2.87
1301,2020-08-25,16.64,2.06,6.17,2.65,2.57,1.77,2.12,3.08
1302,2020-08-26,-3.11,2.06,-0.39,0.41,2.57,1.41,1.91,2.96
1303,2020-08-27,-3.11,0.86,0.93,1.05,2.57,1.5,1.93,2.97
1304,2020-08-28,-3.11,21.45,14.65,7.94,4.66,1.5,2.28,3.11
1305,2020-08-29,-3.11,21.45,14.65,7.94,4.66,1.5,2.28,3.11
1306,2020-08-30,-3.11,21.45,14.65,7.94,4.66,1.5,2.28,3.11
1307,2020-08-31,0.74,0.89,14.65,7.94,1.2,1.45,1.89,3.11
1308,2020-09-01,21.59,0.89,7.81,7.94,2.88,1.81,2.08,3.0
1309,2020-09-02,2.54,0.89,1.43,1.27,2.88,1.44,1.89,2.9
1310,2020-09-03,2.54,0.89,8.12,4.65,2.88,1.83,2.12,3.05
1311,2020-09-04,2.54,1.48,1.33,1.26,1.25,1.83,1.86,2.85
1312,2020-09-05,2.54,1.48,1.33,1.26,1.25,1.83,1.86,2.85
1313,2020-09-06,2.54,1.48,1.33,1.26,1.25,1.83,1.86,2.85
1314,2020-09-07,2.54,1.48,1.33,1.26,1.25,1.83,1.86,2.85
1315,2020-09-08,-14.81,1.48,-4.29,1.26,-0.16,1.13,1.67,2.74
1316,2020-09-09,19.3,1.48,7.1,4.14,-0.16,1.7,1.99,2.9
1317,2020-09-10,19.3,0.37,0.61,0.89,-0.16,1.38,1.82,2.83
1318,2020-09-11,19.3,-3.3,-1.82,-0.34,0.42,1.38,1.77,2.81
1319,2020-09-12,19.3,-3.3,-1.82,-0.34,0.42,1.38,1.77,2.81
1320,2020-09-13,19.3,-3.3,-1.82,-0.34,0.42,1.38,1.77,2.81
1321,2020-09-14,3.46,2.25,-1.82,-0.34,1.35,1.45,1.9,2.81
1322,2020-09-15,5.27,2.25,2.5,-0.34,1.52,1.49,1.91,2.89
1323,2020-09-16,10.11,2.25,4.12,2.64,1.52,1.56,1.94,2.89
1324,2020-09-17,10.11,2.58,2.11,1.61,1.52,1.42,1.88,2.86
1325,2020-09-18,10.11,-10.24,-6.48,-2.75,-0.85,1.42,1.59,2.69
1326,2020-09-19,10.11,-10.24,-6.48,-2.75,-0.85,1.42,1.59,2.69
1327,2020-09-20,10.11,-10.24,-6.48,-2.75,-0.85,1.42,1.59,2.69
1328,2020-09-21,-24.77,-11.92,-6.48,-2.75,-1.1,0.88,1.62,2.69
1329,2020-09-22,-5.04,-11.92,-1.03,-2.75,0.6,1.24,1.8,2.84
1330,2020-09-23,-29.06,-11.92,-9.04,-4.0,0.6,0.8,1.54,2.68
1331,2020-09-24,-29.06,2.99,2.37,1.73,0.6,1.45,1.89,2.88
1332,2020-09-25,-29.06,3.07,2.4,1.75,1.46,1.45,1.86,2.88
1333,2020-09-26,-29.06,3.07,2.4,1.75,1.46,1.45,1.86,2.88
1334,2020-09-27,-29.06,3.07,2.4,1.75,1.46,1.45,1.86,2.88
1335,2020-09-28,-12.26,-5.72,2.4,1.75,0.05,1.13,1.67,2.88
1336,2020-09-29,-9.59,-5.72,-2.54,1.75,0.33,1.18,1.62,2.65
1337,2020-09-30,6.3,-5.72,2.84,2.08,0.33,1.46,1.77,2.73
1338,2020-10-01,6.3,0.51,0.76,1.05,0.33,1.37,1.71,2.69
1339,2020-10-02,6.3,-0.37,0.19,0.78,1.09,1.37,1.69,2.68
